26.4853 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
35.2960 	INFO 	Loaded monitor calibration from ['2024_03_03 23:24']
35.6698 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x15f4b3280>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x15f4b32e0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15f5483a0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
35.6698 	EXP 	window1: backgroundImage = ''
35.6698 	EXP 	window1: backgroundFit = 'none'
35.7371 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
35.7371 	EXP 	window1: recordFrameIntervals = False
35.9557 	EXP 	window1: recordFrameIntervals = True
36.9901 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

37.0054 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
46.3203 	INFO 	keyboard.Keyboard is using iohub backend.
46.3204 	INFO 	keyboard.Keyboard is using iohub backend.
46.3204 	INFO 	keyboard.Keyboard is using iohub backend.
46.3205 	INFO 	keyboard.Keyboard is using iohub backend.
46.3205 	INFO 	keyboard.Keyboard is using iohub backend.
46.3205 	INFO 	keyboard.Keyboard is using iohub backend.
46.3205 	INFO 	keyboard.Keyboard is using iohub backend.
46.3207 	EXP 	RES501: status = STARTED
