29.3037 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
36.9809 	INFO 	Loaded monitor calibration from ['2024_03_03 23:24']
37.4264 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x162135cf0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x162135c90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x161d761d0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
37.4265 	EXP 	window1: backgroundImage = ''
37.4265 	EXP 	window1: backgroundFit = 'none'
37.4944 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
37.4945 	EXP 	window1: recordFrameIntervals = False
37.7004 	EXP 	window1: recordFrameIntervals = True
37.8704 	EXP 	Screen (0) actual frame rate measured at 117.99Hz
37.8705 	EXP 	window1: recordFrameIntervals = False
37.9002 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
46.8424 	INFO 	keyboard.Keyboard is using iohub backend.
46.8424 	INFO 	keyboard.Keyboard is using iohub backend.
46.8424 	INFO 	keyboard.Keyboard is using iohub backend.
46.8425 	INFO 	keyboard.Keyboard is using iohub backend.
46.8425 	INFO 	keyboard.Keyboard is using iohub backend.
46.8425 	INFO 	keyboard.Keyboard is using iohub backend.
46.8425 	INFO 	keyboard.Keyboard is using iohub backend.
46.8426 	EXP 	RES501: status = STARTED
